submission_date,Week,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,,,State,Week no.,Total new Covid Cases
7/13/2021,28,AL,"556,610","427,862","128,748",711,236,"11,426","9,111","2,315",16,4,7/14/2021 14:14,Agree,Agree,,,CO,2,16254
7/12/2021,28,AL,"555,899","427,387","128,512",687,273,"11,410","9,099","2,311",10,3,7/13/2021 14:26,Agree,Agree,,,CO,1,18826
7/11/2021,28,AL,"555,212","426,973","128,239",295,64,"11,400","9,092","2,308",0,0,7/12/2021 14:22,Agree,Agree,,,CO,53,14567
7/10/2021,28,AL,"554,917","426,742","128,175",315,66,"11,400","9,092","2,308",0,0,7/12/2021 13:16,Agree,Agree,,,CO,52,19116
7/9/2021,28,AL,"554,602","426,493","128,109",534,222,"11,400","9,092","2,308",4,1,7/10/2021 14:17,Agree,Agree,,,CO,51,23419
7/8/2021,27,AL,"554,068","426,181","127,887",592,212,"11,396","9,089","2,307",5,0,7/9/2021 13:56,Agree,Agree,,,CO,50,29786
7/7/2021,27,AL,"553,476","425,801","127,675",568,228,"11,391","9,084","2,307",6,4,7/8/2021 14:26,Agree,Agree,,,CO,49,14304
7/6/2021,27,AL,"552,908","425,461","127,447",117,19,"11,385","9,082","2,303",0,0,7/7/2021 14:48,Agree,Agree,,,CT,29,139
7/5/2021,27,AL,"552,791","425,363","127,428",191,59,"11,385","9,082","2,303",0,0,7/7/2021 0:00,Agree,Agree,,,CT,28,738
7/4/2021,27,AL,"552,600","425,231","127,369",133,39,"11,385","9,082","2,303",1,0,7/6/2021 0:00,Agree,Agree,,,CT,27,411
7/3/2021,27,AL,"552,467","425,137","127,330",157,56,"11,384","9,081","2,303",0,0,7/5/2021 0:00,Agree,Agree,,,CT,26,394
7/2/2021,27,AL,"552,310","425,036","127,274",197,78,"11,384","9,081","2,303",0,0,7/4/2021 0:00,Agree,Agree,,,CT,25,398
7/1/2021,26,AL,"552,113","424,917","127,196",195,66,"11,384","9,081","2,303",0,0,7/3/2021 0:00,Agree,Agree,,,CT,24,276
6/30/2021,26,AL,"551,918","424,788","127,130",195,69,"11,384","9,081","2,303",0,0,7/2/2021 0:00,Agree,Agree,,,CT,23,571
6/29/2021,26,AL,"551,723","424,662","127,061",194,77,"11,384","9,081","2,303",2,1,7/1/2021 0:00,Agree,Agree,,,CT,22,611
6/28/2021,26,AL,"551,529","424,545","126,984",243,91,"11,382","9,080","2,302",1,0,6/30/2021 0:00,Agree,Agree,,,CT,21,983
6/27/2021,26,AL,"551,286","424,393","126,893",183,74,"11,381","9,079","2,302",3,0,6/29/2021 0:00,Agree,Agree,,,CT,20,1542
6/26/2021,26,AL,"551,103","424,284","126,819",177,65,"11,378","9,076","2,302",1,0,6/28/2021 0:00,Agree,Agree,,,CT,19,2330
6/25/2021,26,AL,"550,926","424,172","126,754",185,59,"11,377","9,075","2,302",4,1,6/27/2021 0:00,Agree,Agree,,,CT,18,3835
6/24/2021,25,AL,"550,741","424,046","126,695",188,69,"11,373","9,072","2,301",4,0,6/26/2021 0:00,Agree,Agree,,,CT,17,4715
6/23/2021,25,AL,"550,553","423,927","126,626",206,66,"11,369","9,068","2,301",0,0,6/25/2021 0:00,Agree,Agree,,,CT,16,5732
6/22/2021,25,AL,"550,347","423,787","126,560",191,60,"11,369","9,068","2,301",3,1,6/24/2021 0:00,Agree,Agree,,,CT,15,8221
6/21/2021,25,AL,"550,156","423,656","126,500",198,62,"11,366","9,066","2,300",4,0,6/23/2021 0:00,Agree,Agree,,,CT,14,7311
6/20/2021,25,AL,"549,958","423,520","126,438",120,51,"11,362","9,062","2,300",1,0,6/22/2021 0:00,Agree,Agree,,,CT,13,8958
6/19/2021,25,AL,"549,838","423,451","126,387",110,38,"11,361","9,061","2,300",1,1,6/21/2021 0:00,Agree,Agree,,,CT,12,8026
6/18/2021,25,AL,"549,728","423,379","126,349",142,44,"11,360","9,061","2,299",2,0,6/20/2021 0:00,Agree,Agree,,,CT,11,6092
6/17/2021,24,AL,"549,586","423,281","126,305",157,58,"11,358","9,059","2,299",4,2,6/19/2021 0:00,Agree,Agree,,,CT,10,4892
6/16/2021,24,AL,"549,429","423,182","126,247",167,46,"11,354","9,057","2,297",5,1,6/18/2021 0:00,Agree,Agree,,,CT,9,5341
6/15/2021,24,AL,"549,262","423,061","126,201",126,41,"11,349","9,053","2,296",2,0,6/17/2021 0:00,Agree,Agree,,,CT,8,7256
6/14/2021,24,AL,"549,136","422,976","126,160",173,52,"11,347","9,051","2,296",1,0,6/16/2021 0:00,Agree,Agree,,,CT,7,5404
6/13/2021,24,AL,"548,963","422,855","126,108",117,36,"11,346","9,050","2,296",4,1,6/15/2021 0:00,Agree,Agree,,,CT,6,8558
6/12/2021,24,AL,"548,846","422,774","126,072",97,31,"11,342","9,047","2,295",5,2,6/14/2021 0:00,Agree,Agree,,,CT,5,9176
6/11/2021,24,AL,"548,749","422,708","126,041",141,55,"11,337","9,044","2,293",2,0,6/13/2021 0:00,Agree,Agree,,,CT,4,12969
6/10/2021,23,AL,"548,608","422,622","125,986",132,35,"11,335","9,042","2,293",2,0,6/12/2021 0:00,Agree,Agree,,,CT,3,14252
6/9/2021,23,AL,"548,476","422,525","125,951",168,47,"11,333","9,040","2,293",2,0,6/11/2021 0:00,Agree,Agree,,,CT,2,18786
6/8/2021,23,AL,"548,308","422,404","125,904",144,48,"11,331","9,038","2,293",6,2,6/10/2021 0:00,Agree,Agree,,,CT,1,17050
6/7/2021,23,AL,"548,164","422,308","125,856",188,65,"11,325","9,034","2,291",5,2,6/9/2021 0:00,Agree,Agree,,,CT,53,12965
6/6/2021,23,AL,"547,976","422,185","125,791",117,35,"11,320","9,031","2,289",7,1,6/8/2021 0:00,Agree,Agree,,,CT,52,12641
6/5/2021,23,AL,"547,859","422,103","125,756",98,35,"11,313","9,025","2,288",3,1,6/7/2021 0:00,Agree,Agree,,,CT,51,17123
6/4/2021,23,AL,"547,761","422,040","125,721",122,43,"11,310","9,023","2,287",6,2,6/6/2021 0:00,Agree,Agree,,,CT,50,16802
6/3/2021,22,AL,"547,639","421,961","125,678",157,44,"11,304","9,019","2,285",4,2,6/5/2021 0:00,Agree,Agree,,,CT,49,8882
6/2/2021,22,AL,"547,482","421,848","125,634",193,57,"11,300","9,017","2,283",7,2,6/4/2021 0:00,Agree,Agree,,,DC,29,37
6/1/2021,22,AL,"547,289","421,712","125,577",245,86,"11,293","9,012","2,281",5,3,6/3/2021 0:00,Agree,Agree,,,DC,28,181
5/31/2021,22,AL,"547,044","421,553","125,491",136,49,"11,288","9,010","2,278",4,0,6/2/2021 0:00,Agree,Agree,,,DC,27,72
5/30/2021,22,AL,"546,908","421,466","125,442",130,45,"11,284","9,006","2,278",6,1,6/1/2021 0:00,Agree,Agree,,,DC,26,65
5/29/2021,22,AL,"546,778","421,381","125,397",110,40,"11,278","9,001","2,277",5,2,5/31/2021 0:00,Agree,Agree,,,DC,25,65
5/28/2021,22,AL,"546,668","421,311","125,357",153,52,"11,273","8,998","2,275",2,0,5/30/2021 0:00,Agree,Agree,,,DC,24,81
5/27/2021,21,AL,"546,515","421,210","125,305",169,51,"11,271","8,996","2,275",7,0,5/29/2021 0:00,Agree,Agree,,,DC,23,110
5/26/2021,21,AL,"546,346","421,092","125,254",191,54,"11,264","8,989","2,275",3,1,5/28/2021 0:00,Agree,Agree,,,DC,22,197
5/25/2021,21,AL,"546,155","420,955","125,200",190,61,"11,261","8,987","2,274",7,1,5/27/2021 0:00,Agree,Agree,,,DC,21,182
5/24/2021,21,AL,"545,965","420,826","125,139",253,94,"11,254","8,981","2,273",7,0,5/26/2021 0:00,Agree,Agree,,,DC,20,216
5/23/2021,21,AL,"545,712","420,667","125,045",154,40,"11,247","8,974","2,273",0,0,5/25/2021 0:00,Agree,Agree,,,DC,19,324
5/22/2021,21,AL,"545,558","420,553","125,005",189,63,"11,247","8,974","2,273",5,2,5/24/2021 0:00,Agree,Agree,,,DC,18,466
5/21/2021,21,AL,"545,369","420,427","124,942",278,86,"11,242","8,971","2,271",6,1,5/23/2021 0:00,Agree,Agree,,,DC,17,574
5/20/2021,20,AL,"545,091","420,235","124,856",254,83,"11,236","8,966","2,270",8,1,5/22/2021 0:00,Agree,Agree,,,DC,16,725
5/19/2021,20,AL,"544,837","420,064","124,773",258,90,"11,228","8,959","2,269",7,1,5/21/2021 0:00,Agree,Agree,,,DC,15,817
5/18/2021,20,AL,"544,579","419,896","124,683",275,75,"11,221","8,953","2,268",5,0,5/20/2021 0:00,Agree,Agree,,,DC,14,842
5/17/2021,20,AL,"544,304","419,696","124,608",364,126,"11,216","8,948","2,268",5,2,5/19/2021 0:00,Agree,Agree,,,DC,13,987
5/16/2021,20,AL,"543,940","419,458","124,482",204,66,"11,211","8,945","2,266",10,1,5/18/2021 0:00,Agree,Agree,,,DC,12,777
5/15/2021,20,AL,"543,736","419,320","124,416",206,58,"11,201","8,936","2,265",6,1,5/17/2021 0:00,Agree,Agree,,,DC,11,764
5/14/2021,20,AL,"543,530","419,172","124,358",274,80,"11,195","8,931","2,264",8,1,5/16/2021 0:00,Agree,Agree,,,DC,10,1114
5/13/2021,19,AL,"543,256","418,978","124,278",290,96,"11,187","8,924","2,263",4,0,5/15/2021 0:00,Agree,Agree,,,DC,9,892
5/12/2021,19,AL,"542,966","418,784","124,182",361,112,"11,183","8,920","2,263",5,1,5/14/2021 0:00,Agree,Agree,,,DC,8,821
5/11/2021,19,AL,"542,605","418,535","124,070",302,70,"11,178","8,916","2,262",11,3,5/13/2021 0:00,Agree,Agree,,,DC,7,768
5/10/2021,19,AL,"542,303","418,303","124,000",383,101,"11,167","8,908","2,259",4,1,5/12/2021 0:00,Agree,Agree,,,DC,6,1168
5/9/2021,19,AL,"541,920","418,021","123,899",210,61,"11,163","8,905","2,258",11,2,5/11/2021 0:00,Agree,Agree,,,DC,5,1233
5/8/2021,19,AL,"541,710","417,872","123,838",231,73,"11,152","8,896","2,256",6,0,5/10/2021 0:00,Agree,Agree,,,DC,4,1520
5/7/2021,19,AL,"541,479","417,714","123,765",296,79,"11,146","8,890","2,256",14,4,5/9/2021 0:00,Agree,Agree,,,DC,3,1792
5/6/2021,18,AL,"541,183","417,497","123,686",337,84,"11,132","8,880","2,252",9,3,5/8/2021 0:00,Agree,Agree,,,DC,2,2070
5/5/2021,18,AL,"540,846","417,244","123,602",372,105,"11,123","8,874","2,249",7,1,5/7/2021 0:00,Agree,Agree,,,DC,1,1767
5/4/2021,18,AL,"540,474","416,977","123,497",370,92,"11,116","8,868","2,248",11,2,5/6/2021 0:00,Agree,Agree,,,DC,53,1547
5/3/2021,18,AL,"540,104","416,699","123,405",481,131,"11,105","8,859","2,246",6,1,5/5/2021 0:00,Agree,Agree,,,DC,52,1606
5/2/2021,18,AL,"539,623","416,349","123,274",278,77,"11,099","8,854","2,245",5,1,5/4/2021 0:00,Agree,Agree,,,DC,51,1732
5/1/2021,18,AL,"539,345","416,148","123,197",287,98,"11,094","8,850","2,244",5,1,5/3/2021 0:00,Agree,Agree,,,DC,50,1934
4/30/2021,18,AL,"539,058","415,959","123,099",340,104,"11,089","8,846","2,243",5,1,5/2/2021 0:00,Agree,Agree,,,DC,49,612
4/29/2021,17,AL,"538,718","415,723","122,995",371,100,"11,084","8,842","2,242",10,4,5/1/2021 0:00,Agree,Agree,,,DE,29,39
4/28/2021,17,AL,"538,347","415,452","122,895",454,140,"11,074","8,836","2,238",5,2,4/30/2021 0:00,Agree,Agree,,,DE,28,300
4/27/2021,17,AL,"537,893","415,138","122,755",441,129,"11,069","8,833","2,236",6,2,4/29/2021 0:00,Agree,Agree,,,DE,27,161
4/26/2021,17,AL,"537,452","414,826","122,626",501,166,"11,063","8,829","2,234",7,3,4/28/2021 0:00,Agree,Agree,,,DE,26,150
4/25/2021,17,AL,"536,951","414,491","122,460",276,67,"11,056","8,825","2,231",7,1,4/27/2021 0:00,Agree,Agree,,,DE,25,150
4/24/2021,17,AL,"536,675","414,282","122,393",275,87,"11,049","8,819","2,230",13,2,4/26/2021 0:00,Agree,Agree,,,DE,24,212
4/23/2021,17,AL,"536,400","414,094","122,306",389,102,"11,036","8,808","2,228",6,0,4/25/2021 0:00,Agree,Agree,,,DE,23,301
4/22/2021,16,AL,"536,011","413,807","122,204",381,95,"11,030","8,802","2,228",4,1,4/24/2021 0:00,Agree,Agree,,,DE,22,309
4/21/2021,16,AL,"535,630","413,521","122,109",409,117,"11,026","8,799","2,227",6,1,4/23/2021 0:00,Agree,Agree,,,DE,21,509
4/20/2021,16,AL,"535,221","413,229","121,992",447,133,"11,020","8,794","2,226",7,2,4/22/2021 0:00,Agree,Agree,,,DE,20,796
4/19/2021,16,AL,"534,774","412,915","121,859",536,171,"11,013","8,789","2,224",2,0,4/21/2021 0:00,Agree,Agree,,,DE,19,942
4/18/2021,16,AL,"534,238","412,550","121,688",321,108,"11,011","8,787","2,224",6,2,4/20/2021 0:00,Agree,Agree,,,DE,18,1365
4/17/2021,16,AL,"533,917","412,337","121,580",274,88,"11,005","8,783","2,222",7,3,4/19/2021 0:00,Agree,Agree,,,DE,17,1777
4/16/2021,16,AL,"533,643","412,151","121,492",416,128,"10,998","8,779","2,219",4,0,4/18/2021 0:00,Agree,Agree,,,DE,16,2304
4/15/2021,15,AL,"533,227","411,863","121,364",412,115,"10,994","8,775","2,219",1,1,4/17/2021 0:00,Agree,Agree,,,DE,15,2503
4/14/2021,15,AL,"532,815","411,566","121,249",444,136,"10,993","8,775","2,218",6,0,4/16/2021 0:00,Agree,Agree,,,DE,14,2166
4/13/2021,15,AL,"532,371","411,258","121,113",484,147,"10,987","8,769","2,218",11,2,4/15/2021 0:00,Agree,Agree,,,DE,13,2259
4/12/2021,15,AL,"531,887","410,921","120,966",564,177,"10,976","8,760","2,216",5,1,4/14/2021 0:00,Agree,Agree,,,DE,12,1639
4/11/2021,15,AL,"531,323","410,534","120,789",294,85,"10,971","8,756","2,215",7,1,4/13/2021 0:00,Agree,Agree,,,DE,11,1421
4/10/2021,15,AL,"531,029","410,325","120,704",315,102,"10,964","8,750","2,214",4,1,4/12/2021 0:00,Agree,Agree,,,DE,10,1417
4/9/2021,15,AL,"530,714","410,112","120,602",422,105,"10,960","8,747","2,213",12,3,4/11/2021 0:00,Agree,Agree,,,DE,9,1856
4/8/2021,14,AL,"530,292","409,795","120,497",403,118,"10,948","8,738","2,210",3,0,4/10/2021 0:00,Agree,Agree,,,DE,8,1907
4/7/2021,14,AL,"529,889","409,510","120,379",444,130,"10,945","8,735","2,210",12,1,4/9/2021 0:00,Agree,Agree,,,DE,7,2011
4/6/2021,14,AL,"529,445","409,196","120,249",455,139,"10,933","8,724","2,209",8,1,4/8/2021 0:00,Agree,Agree,,,DE,6,2831
4/5/2021,14,AL,"528,990","408,880","120,110",555,149,"10,925","8,717","2,208",7,1,4/7/2021 0:00,Agree,Agree,,,DE,5,2716
4/4/2021,14,AL,"528,435","408,474","119,961",243,44,"10,918","8,711","2,207",8,0,4/6/2021 0:00,Agree,Agree,,,DE,4,3753
4/3/2021,14,AL,"528,192","408,275","119,917",253,78,"10,910","8,703","2,207",12,2,4/5/2021 0:00,Agree,Agree,,,DE,3,4673
4/2/2021,14,AL,"527,939","408,100","119,839",360,86,"10,898","8,693","2,205",7,0,4/4/2021 0:00,Agree,Agree,,,DE,2,5444
4/1/2021,13,AL,"527,579","407,826","119,753",383,118,"10,891","8,686","2,205",11,0,4/3/2021 0:00,Agree,Agree,,,DE,1,5512
3/31/2021,13,AL,"527,196","407,561","119,635",344,101,"10,880","8,675","2,205",4,1,4/2/2021 0:00,Agree,Agree,,,DE,53,4552
3/30/2021,13,AL,"526,852","407,318","119,534",406,118,"10,876","8,672","2,204",11,4,4/1/2021 0:00,Agree,Agree,,,DE,52,4703
3/29/2021,13,AL,"526,446","407,030","119,416",449,141,"10,865","8,665","2,200",9,2,3/31/2021 0:00,Agree,Agree,,,DE,51,5547
3/28/2021,13,AL,"525,997","406,722","119,275",275,72,"10,856","8,658","2,198",10,2,3/30/2021 0:00,Agree,Agree,,,DE,50,5442
3/27/2021,13,AL,"525,722","406,519","119,203",284,65,"10,846","8,650","2,196",8,1,3/29/2021 0:00,Agree,Agree,,,DE,49,2085
3/26/2021,13,AL,"525,438","406,300","119,138",357,99,"10,838","8,643","2,195",9,1,3/28/2021 0:00,Agree,Agree,,,FL,29,8490
3/25/2021,12,AL,"525,081","406,042","119,039",306,95,"10,829","8,635","2,194",19,4,3/27/2021 0:00,Agree,Agree,,,FL,28,42734
3/24/2021,12,AL,"524,775","405,831","118,944",410,107,"10,810","8,620","2,190",7,2,3/26/2021 0:00,Agree,Agree,,,FL,27,20767
3/23/2021,12,AL,"524,365","405,528","118,837",436,132,"10,803","8,615","2,188",9,3,3/25/2021 0:00,Agree,Agree,,,FL,26,12874
3/22/2021,12,AL,"523,929","405,224","118,705",534,172,"10,794","8,609","2,185",8,4,3/24/2021 0:00,Agree,Agree,,,FL,25,11048
3/21/2021,12,AL,"523,395","404,862","118,533",273,78,"10,786","8,605","2,181",14,2,3/23/2021 0:00,Agree,Agree,,,FL,24,10095
3/20/2021,12,AL,"523,122","404,667","118,455",336,81,"10,772","8,593","2,179",10,2,3/22/2021 0:00,Agree,Agree,,,FL,23,14454
3/19/2021,12,AL,"522,786","404,412","118,374",382,104,"10,762","8,585","2,177",6,3,3/21/2021 0:00,Agree,Agree,,,FL,22,11155
3/18/2021,11,AL,"522,404","404,134","118,270",455,139,"10,756","8,582","2,174",5,2,3/20/2021 0:00,Agree,Agree,,,FL,21,15683
3/17/2021,11,AL,"521,949","403,818","118,131",401,125,"10,751","8,579","2,172",18,4,3/19/2021 0:00,Agree,Agree,,,FL,20,19512
3/16/2021,11,AL,"521,548","403,542","118,006",456,126,"10,733","8,565","2,168",12,3,3/18/2021 0:00,Agree,Agree,,,FL,19,23823
3/15/2021,11,AL,"521,092","403,212","117,880",568,170,"10,721","8,556","2,165",10,2,3/17/2021 0:00,Agree,Agree,,,FL,18,29682
3/14/2021,11,AL,"520,524","402,814","117,710",303,96,"10,711","8,548","2,163",16,4,3/16/2021 0:00,Agree,Agree,,,FL,17,36545
3/13/2021,11,AL,"520,221","402,607","117,614",293,77,"10,695","8,536","2,159",17,4,3/15/2021 0:00,Agree,Agree,,,FL,16,41902
3/12/2021,11,AL,"519,928","402,391","117,537",470,178,"10,678","8,523","2,155",10,1,3/14/2021 0:00,Agree,Agree,,,FL,15,42908
3/11/2021,10,AL,"519,458","402,099","117,359",469,147,"10,668","8,514","2,154",10,3,3/13/2021 0:00,Agree,Agree,,,FL,14,39039
3/10/2021,10,AL,"518,989","401,777","117,212",480,138,"10,658","8,507","2,151",17,6,3/12/2021 0:00,Agree,Agree,,,FL,13,36161
3/9/2021,10,AL,"518,509","401,435","117,074",505,133,"10,641","8,496","2,145",15,2,3/11/2021 0:00,Agree,Agree,,,FL,12,32608
3/8/2021,10,AL,"518,004","401,063","116,941",520,142,"10,626","8,483","2,143",15,4,3/10/2021 0:00,Agree,Agree,,,FL,11,30820
3/7/2021,10,AL,"517,484","400,685","116,799",344,89,"10,611","8,472","2,139",14,1,3/9/2021 0:00,Agree,Agree,,,FL,10,31772
3/6/2021,10,AL,"517,140","400,430","116,710",361,114,"10,597","8,459","2,138",18,4,3/8/2021 0:00,Agree,Agree,,,FL,9,37052
3/5/2021,10,AL,"516,779","400,183","116,596",511,157,"10,579","8,445","2,134",19,5,3/7/2021 0:00,Agree,Agree,,,FL,8,41562
3/4/2021,9,AL,"516,268","399,829","116,439",505,171,"10,560","8,431","2,129",19,7,3/6/2021 0:00,Agree,Agree,,,FL,7,42095
3/3/2021,9,AL,"515,763","399,495","116,268",549,163,"10,541","8,419","2,122",10,1,3/5/2021 0:00,Agree,Agree,,,FL,6,53253
3/2/2021,9,AL,"515,214","399,109","116,105",567,164,"10,531","8,410","2,121",14,2,3/4/2021 0:00,Agree,Agree,,,FL,5,64063
3/1/2021,9,AL,"514,647","398,706","115,941",825,245,"10,517","8,398","2,119",17,2,3/3/2021 0:00,Agree,Agree,,,FL,4,72255
2/28/2021,9,AL,"513,822","398,126","115,696",494,162,"10,500","8,383","2,117",12,3,3/2/2021 0:00,Agree,Agree,,,FL,3,80913
2/27/2021,9,AL,"513,328","397,794","115,534",438,142,"10,488","8,374","2,114",19,5,3/1/2021 0:00,Agree,Agree,,,FL,2,99155
2/26/2021,9,AL,"512,890","397,498","115,392",653,195,"10,469","8,360","2,109",29,8,2/28/2021 0:00,Agree,Agree,,,FL,1,103846
2/25/2021,8,AL,"512,237","397,040","115,197",752,218,"10,440","8,339","2,101",22,3,2/27/2021 0:00,Agree,Agree,,,FL,53,73998
2/24/2021,8,AL,"511,485","396,506","114,979",976,243,"10,418","8,320","2,098",23,2,2/26/2021 0:00,Agree,Agree,,,FL,52,77404
2/23/2021,8,AL,"510,509","395,773","114,736",857,265,"10,395","8,299","2,096",22,5,2/25/2021 0:00,Agree,Agree,,,FL,51,72579
2/22/2021,8,AL,"509,652","395,181","114,471","1,013",286,"10,373","8,282","2,091",21,8,2/24/2021 0:00,Agree,Agree,,,FL,50,64091
2/21/2021,8,AL,"508,639","394,454","114,185",578,183,"10,352","8,269","2,083",34,5,2/23/2021 0:00,Agree,Agree,,,FL,49,29086
2/20/2021,8,AL,"508,061","394,059","114,002",600,180,"10,318","8,240","2,078",32,7,2/22/2021 0:00,Agree,Agree,,,FSM,29,0
2/19/2021,8,AL,"507,461","393,639","113,822",777,238,"10,286","8,215","2,071",35,3,2/21/2021 0:00,Agree,Agree,,,FSM,28,1
2/18/2021,7,AL,"506,684","393,100","113,584",881,250,"10,251","8,183","2,068",29,9,2/20/2021 0:00,Agree,Agree,,,FSM,27,0
2/17/2021,7,AL,"505,803","392,469","113,334","1,112",319,"10,222","8,163","2,059",31,5,2/19/2021 0:00,Agree,Agree,,,FSM,26,0
2/16/2021,7,AL,"504,691","391,676","113,015",687,176,"10,191","8,137","2,054",30,9,2/18/2021 0:00,Agree,Agree,,,FSM,25,0
2/15/2021,7,AL,"504,004","391,165","112,839",985,277,"10,161","8,116","2,045",28,10,2/17/2021 0:00,Agree,Agree,,,FSM,24,0
2/14/2021,7,AL,"503,019","390,457","112,562",635,180,"10,133","8,098","2,035",32,5,2/16/2021 0:00,Agree,Agree,,,FSM,23,0
2/13/2021,7,AL,"502,384","390,002","112,382",750,213,"10,101","8,071","2,030",25,6,2/15/2021 0:00,Agree,Agree,,,FSM,22,0
2/12/2021,7,AL,"501,634","389,465","112,169","1,084",336,"10,076","8,052","2,024",33,5,2/14/2021 0:00,Agree,Agree,,,FSM,21,0
2/11/2021,6,AL,"500,550","388,717","111,833","1,164",394,"10,043","8,024","2,019",35,7,2/13/2021 0:00,Agree,Agree,,,FSM,20,0
2/10/2021,6,AL,"499,386","387,947","111,439","1,341",421,"10,008","7,996","2,012",50,8,2/12/2021 0:00,Agree,Agree,,,FSM,19,0
2/9/2021,6,AL,"498,045","387,027","111,018","1,446",451,"9,958","7,954","2,004",47,13,2/11/2021 0:00,Agree,Agree,,,FSM,18,0
2/8/2021,6,AL,"496,599","386,032","110,567","1,687",486,"9,911","7,920","1,991",36,6,2/10/2021 0:00,Agree,Agree,,,FSM,17,0
2/7/2021,6,AL,"494,912","384,831","110,081",916,254,"9,875","7,890","1,985",34,4,2/9/2021 0:00,Agree,Agree,,,FSM,16,0
2/6/2021,6,AL,"493,996","384,169","109,827",976,254,"9,841","7,860","1,981",42,9,2/8/2021 0:00,Agree,Agree,,,FSM,15,0
2/5/2021,6,AL,"493,020","383,447","109,573","1,553",466,"9,799","7,827","1,972",51,9,2/7/2021 0:00,Agree,Agree,,,FSM,14,0
2/4/2021,5,AL,"491,467","382,360","109,107","1,631",471,"9,748","7,785","1,963",50,16,2/6/2021 0:00,Agree,Agree,,,FSM,13,0
2/3/2021,5,AL,"489,836","381,200","108,636","1,708",461,"9,698","7,751","1,947",56,4,2/5/2021 0:00,Agree,Agree,,,FSM,12,0
2/2/2021,5,AL,"488,128","379,953","108,175","1,956",572,"9,642","7,699","1,943",52,14,2/4/2021 0:00,Agree,Agree,,,FSM,11,0
2/1/2021,5,AL,"486,172","378,569","107,603","2,421",700,"9,590","7,661","1,929",54,11,2/3/2021 0:00,Agree,Agree,,,FSM,10,0
1/31/2021,5,AL,"483,751","376,848","106,903","1,215",309,"9,536","7,618","1,918",38,15,2/2/2021 0:00,Agree,Agree,,,FSM,9,0
1/30/2021,5,AL,"482,536","375,942","106,594","1,244",342,"9,498","7,595","1,903",66,21,2/1/2021 0:00,Agree,Agree,,,FSM,8,0
1/29/2021,5,AL,"481,292","375,040","106,252","1,923",565,"9,432","7,550","1,882",78,18,1/31/2021 0:00,Agree,Agree,,,FSM,7,0
1/28/2021,4,AL,"479,369","373,682","105,687","2,311",731,"9,354","7,490","1,864",80,24,1/30/2021 0:00,Agree,Agree,,,FSM,6,0
1/27/2021,4,AL,"477,058","372,102","104,956","2,534",775,"9,274","7,434","1,840",61,20,1/29/2021 0:00,Agree,Agree,,,FSM,5,0
1/26/2021,4,AL,"474,524","370,343","104,181","2,859",894,"9,213","7,393","1,820",76,17,1/28/2021 0:00,Agree,Agree,,,FSM,4,0
1/25/2021,4,AL,"471,665","368,378","103,287","3,340","1,063","9,137","7,334","1,803",64,18,1/27/2021 0:00,Agree,Agree,,,FSM,3,0
1/24/2021,4,AL,"468,325","366,101","102,224","1,637",495,"9,073","7,288","1,785",71,31,1/26/2021 0:00,Agree,Agree,,,FSM,2,1
1/23/2021,4,AL,"466,688","364,959","101,729","1,598",456,"9,002","7,248","1,754",72,15,1/25/2021 0:00,Agree,Agree,,,FSM,1,0
1/22/2021,4,AL,"465,090","363,817","101,273","2,554",720,"8,930","7,191","1,739",85,23,1/24/2021 0:00,Agree,Agree,,,FSM,53,0
1/21/2021,3,AL,"462,536","361,983","100,553","2,859",838,"8,845","7,129","1,716",88,26,1/23/2021 0:00,Agree,Agree,,,FSM,52,0
1/20/2021,3,AL,"459,677","359,962","99,715","2,971",911,"8,757","7,067","1,690",83,21,1/22/2021 0:00,Agree,Agree,,,FSM,51,0
1/19/2021,3,AL,"456,706","357,902","98,804","3,327",929,"8,674","7,005","1,669",80,20,1/21/2021 0:00,Agree,Agree,,,FSM,50,0
1/18/2021,3,AL,"453,379","355,504","97,875","3,448","1,020","8,594","6,945","1,649",85,19,1/20/2021 0:00,Agree,Agree,,,FSM,49,0
1/17/2021,3,AL,"449,931","353,076","96,855","1,779",505,"8,509","6,879","1,630",69,16,1/19/2021 0:00,Agree,Agree,,,GA,29,1086
1/16/2021,3,AL,"448,152","351,802","96,350","1,871",492,"8,440","6,826","1,614",69,16,1/18/2021 0:00,Agree,Agree,,,GA,28,6398
1/15/2021,3,AL,"446,281","350,423","95,858","3,054",857,"8,371","6,773","1,598",74,21,1/17/2021 0:00,Agree,Agree,,,GA,27,3399
1/14/2021,2,AL,"443,227","348,226","95,001","3,225",895,"8,297","6,720","1,577",96,26,1/16/2021 0:00,Agree,Agree,,,GA,26,2764
1/13/2021,2,AL,"440,002","345,896","94,106","3,285",923,"8,201","6,650","1,551",84,26,1/15/2021 0:00,Agree,Agree,,,GA,25,2246
1/12/2021,2,AL,"436,717","343,534","93,183","3,476",832,"8,117","6,592","1,525",77,13,1/14/2021 0:00,Agree,Agree,,,GA,24,2425
1/11/2021,2,AL,"433,241","340,890","92,351","4,271","1,207","8,040","6,528","1,512",86,16,1/13/2021 0:00,Agree,Agree,,,GA,23,2641
